Company,TypeName,Inches,OpSys,Weight,Price,Ram_capacity,Ram_model,Touchscreen,Screen_resolution,Brand_RAM,Model,Clockspeed,Memory1,Memory2,Capacity1,Storage_Type_1,Capacity2,Storage_Type_2,ScreenResolution_encoded,Cpu_encoded,Gpu_encoded,Memory_encoded
Dell,Notebook,15.6,Windows 10,1.9,423.9,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,500GB HDD,0,500.0,HDD,0.0,0,35,81,7,10
HP,Notebook,13.3,Windows 10,1.49,431.6,4.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,500GB HDD,0,500.0,HDD,0.0,0,42,81,61,10
Dell,Notebook,15.6,Windows 10,2.2,431.6,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,500GB HDD,0,500.0,HDD,0.0,0,35,81,6,10
Dell,Notebook,15.6,Windows 10,2.2,433.1,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,500GB HDD,0,500.0,HDD,0.0,0,35,81,6,10
Acer,Notebook,15.6,Windows 10,2.2,436.0,4.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,500GB HDD,0,500.0,HDD,0.0,0,42,81,61,10
Lenovo,Notebook,15.6,Windows 10,2.05,438.0,4.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,500GB HDD,0,500.0,HDD,0.0,0,35,81,53,10
Acer,Notebook,15.6,Windows 10,2.2,443.7,12.0,0,0,1366x768,Intel,Core i5 8250U,1.6,500GB HDD,0,500.0,HDD,0.0,0,36,81,97,10
Dell,Notebook,15.6,Windows 10,2.2,459.7,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,500GB HDD,0,500.0,HDD,0.0,0,35,81,7,10
HP,Notebook,14.0,Windows 10,1.63,461.6,4.0,0,0,1366x768,Intel,Core i5 8250U,1.6,500GB HDD,0,500.0,HDD,0.0,0,36,81,61,10
HP,Notebook,15.6,Windows 10,2.1,461.6,4.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,500GB HDD,0,500.0,HDD,0.0,0,42,81,53,10
HP,Notebook,13.3,Windows 10,1.49,464.2,4.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,500GB HDD,0,500.0,HDD,0.0,0,42,81,61,10
Dell,Notebook,15.6,Windows 10,2.13,465.5,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,500GB HDD,0,500.0,HDD,0.0,0,35,81,6,10
Lenovo,Notebook,15.6,Windows 10,2.05,472.5,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,500GB HDD,0,500.0,HDD,0.0,0,35,81,61,10
Dell,Notebook,15.6,Windows 10,2.2,478.9,4.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,500GB HDD,0,500.0,HDD,0.0,0,35,81,7,10
HP,Notebook,13.3,Windows 10,1.49,482.1,4.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,500GB HDD,0,500.0,HDD,0.0,0,42,81,61,10
Dell,Notebook,15.6,Windows 10,2.02,485.3,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,500GB HDD,0,500.0,HDD,0.0,0,35,81,7,10
Acer,Notebook,14.0,Windows 10,1.6,492.3,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,0,128.0,SSD,0.0,0,42,81,61,1
Dell,Notebook,15.6,Windows 10,2.2,496.1,4.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,0,128.0,SSD,0.0,0,35,81,7,1
HP,Notebook,15.6,Windows 10,2.1,507.7,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,0,128.0,SSD,0.0,0,35,81,61,1
Dell,Notebook,15.6,Windows 10,2.2,509.8,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,0,128.0,SSD,0.0,0,35,81,7,1
Dell,Notebook,15.6,Windows 10,2.67,510.8,8.0,0,1,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,0,128.0,SSD,0.0,0,34,81,61,1
Dell,Notebook,15.6,Windows 10,2.2,511.5,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,0,128.0,SSD,0.0,0,35,81,7,1
Acer,Notebook,17.3,Windows 10,3.0,514.7,4.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,0,128.0,SSD,0.0,0,42,81,98,1
HP,Notebook,14.0,Windows 10,1.63,519.2,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,0,128.0,SSD,0.0,0,35,81,61,1
Dell,Notebook,13.3,Windows 10,1.4,523.2,4.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,0,128.0,SSD,0.0,0,42,81,7,1
Dell,Notebook,13.3,Windows 10,1.62,523.6,8.0,0,1,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,0,128.0,SSD,0.0,0,34,81,61,1
Lenovo,Notebook,15.6,Windows 10,1.8,530.0,4.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,0,128.0,SSD,0.0,0,35,81,61,1
Dell,Notebook,15.6,Windows 10,2.33,539.6,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,0,128.0,SSD,0.0,0,35,81,7,1
Acer,Notebook,13.3,Windows 10,1.5,541.5,8.0,0,1,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,0,128.0,SSD,0.0,0,40,81,61,1
Acer,Notebook,17.3,Windows 10,3.0,546.0,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,0,128.0,SSD,0.0,0,42,81,98,1
HP,Notebook,14.0,Windows 10,1.63,549.8,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,0,128.0,SSD,0.0,0,35,81,53,1
Dell,Notebook,14.0,Windows 10,1.7,562.0,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,0,128.0,SSD,0.0,0,35,81,61,1
HP,Notebook,15.6,Windows 10,2.1,562.0,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,0,128.0,SSD,0.0,0,35,81,70,1
Dell,Notebook,17.3,Linux,2.8,568.4,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,256GB SSD,0,256.0,SSD,0.0,0,42,81,7,7
HP,Notebook,17.3,Windows 10,2.5,572.9,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,256GB SSD,0,256.0,SSD,0.0,0,35,81,69,7
Lenovo,Notebook,14.0,Windows 10,1.74,574.8,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,256GB SSD,0,256.0,SSD,0.0,0,42,81,61,7
HP,Notebook,17.3,System Windows 10 Home,2.5,584.4,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,256GB SSD,0,256.0,SSD,0.0,0,42,81,69,7
HP,Notebook,17.3,System Windows 10 Home,2.5,590.1,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,256GB SSD,0,256.0,SSD,0.0,0,35,81,69,7
HP,Notebook,17.3,System Windows 10 Home,2.5,593.3,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,256GB SSD,0,256.0,SSD,0.0,0,35,81,61,7
Asus,Ultrabook,17.3,System Windows 10 Home,1.4,601.6,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,256GB SSD,0,256.0,SSD,0.0,0,35,81,61,7
Dell,Ultrabook,17.3,System Windows 10 Home,1.41,606.8,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,256GB SSD,0,256.0,SSD,0.0,0,35,81,61,7
HP,Ultrabook,17.3,Windows 10,1.49,613.1,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,256GB SSD,0,256.0,SSD,0.0,0,35,81,61,7
HP,Ultrabook,17.3,Windows 10,2.5,624.7,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,1TB HDD,0,1000.0,HDD,0.0,0,35,81,69,3
Dell,Ultrabook,17.3,Windows 10,1.22,625.9,8.0,0,1,1920x1080,Intel,Core i5 8250U,1.6,1TB HDD,0,1000.0,HDD,0.0,0,40,81,61,3
Dell,Ultrabook,17.3,Windows 10,2.8,625.9,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,1TB HDD,0,1000.0,HDD,0.0,0,42,81,7,3
Acer,Ultrabook,15.6,Windows 10,1.6,638.7,8.0,0,1,1920x1080,Intel,Core i5 8250U,1.6,1TB HDD,0,1000.0,HDD,0.0,0,40,81,61,3
Dell,Ultrabook,15.6,Windows 10,2.77,638.7,12.0,0,1,1920x1080,Intel,Core i5 8250U,1.6,1TB HDD,0,1000.0,HDD,0.0,0,34,81,63,3
Lenovo,Ultrabook,15.6,Windows 10,1.75,670.7,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,1TB HDD,0,1000.0,HDD,0.0,0,42,81,61,3
Dell,Ultrabook,15.6,Windows 10,1.9,670.7,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,1TB HDD,0,1000.0,HDD,0.0,0,42,81,72,3
Dell,Notebook,15.6,Windows 10,2.8,693.7,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,1TB HDD,0,1000.0,HDD,0.0,0,35,81,7,3
Dell,Notebook,15.6,Windows 10,1.88,700.8,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,1TB HDD,0,1000.0,HDD,0.0,0,42,81,61,3
Lenovo,Notebook,15.6,Windows 10,1.75,713.5,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,1TB HDD,0,1000.0,HDD,0.0,0,42,81,35,3
Dell,Ultrabook,15.6,Windows 10,2.0,730.6,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,1TB HDD,0,1000.0,HDD,0.0,0,35,81,72,3
Lenovo,Ultrabook,15.6,Windows 10,2.1,731.7,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,1TB HDD,0,1000.0,HDD,0.0,0,42,81,35,3
Dell,Ultrabook,15.6,Windows 10,1.6,734.6,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,1TB HDD,0,1000.0,HDD,0.0,0,35,81,61,3
Asus,Ultrabook,17.3,Windows 10 S,1.1,840.8,8.0,0,1,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,1,128.0,SSD,1000.0,1,34,81,53,2
Dell,Ultrabook,17.3,Windows 10 S,1.23,894.5,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,512GB SSD,0,512.0,SSD,0.0,0,35,81,61,11
HP,Ultrabook,17.3,Windows 10 S,1.26,894.5,8.0,0,1,1920x1080,Intel,Core i5 8250U,1.6,512GB SSD,0,512.0,SSD,0.0,0,40,81,61,11
Dell,Ultrabook,17.3,Windows 10 S,1.2,927.0,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,512GB SSD,0,512.0,SSD,0.0,0,35,81,61,11
HP,Ultrabook,17.3,System Windows 11 Pro,1.29,958.4,8.0,0,1,3840x2160,Intel,Core i5 8250U,1.6,256GB SSD,1,256.0,SSD,1000.0,1,38,81,61,8
Dell,Gaming,17.3,Windows 10 S,1.21,1022.3,8.0,0,1,3840x2160,Intel,Core i5 8250U,1.6,128GB SSD,1,128.0,SSD,1000.0,1,38,81,61,2
Lenovo,Gaming,17.3,Windows 10 S,1.4,1022.3,8.0,0,1,1920x1080,Intel,Core i5 8250U,1.6,128GB SSD,1,128.0,SSD,1000.0,1,40,81,61,2
Dell,Gaming,17.3,Windows 10 S,1.21,1041.5,8.0,0,0,1920x1080,Intel,Core i5 8250U,1.6,256GB SSD,0,256.0,SSD,0.0,0,42,81,61,7
Dell,Ultrabook,17.3,System Windows 11,1.42,1177.6,8.0,0,1,1920x1080,Intel,Core i5 8250U,1.6,512GB SSD,0,512.0,SSD,0.0,0,34,81,61,11
Dell,Ultrabook,17.3,System Windows 11,1.23,1195.0,8.0,0,1,3200x1800,Intel,Core i5 8250U,1.6,512GB SSD,0,512.0,SSD,0.0,0,57,81,61,11
Apple,Gaming,17.3,System Windows 11,2.04,1368.2,16.0,0,0,2880x1800,Intel,Core i7,2.2,512GB SSD,1,512.0,SSD,1000.0,1,51,82,60,12
Apple,Gaming,17.3,macOS,1.83,1622.3,32.0,0,0,2880x1800,Intel,Core i7,2.7,1TB SSD,1,1000.0,SSD,512.0,1,51,83,9,6
Apple,Gaming,18.4,macOS,1.83,1560.0,16.0,0,0,2880x1800,Intel,Core i7,2.8,1TB SSD,0,1000.0,SSD,0.0,0,51,84,10,4
Apple,Gaming,18.4,macOS,1.83,1827.3,32.0,0,0,2880x1800,Intel,Core i7,2.9,1TB SSD,1,1000.0,SSD,512.0,1,51,85,11,6
Lenovo,Ultrabook,17.3,Windows 10 S,1.3,1054.9,16.0,0,1,1920x1080,Intel,Core i7 6500U,2.5,512GB SSD,0,512.0,SSD,0.0,0,40,86,47,11
HP,Gaming,17.3,System Windows 11 Pro,1.26,1468.6,16.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,1TB SSD,0,1000.0,SSD,0.0,0,35,86,47,4
Lenovo,Notebook,17.3,Windows 10,1.8,407.9,4.0,0,1,1920x1080,Intel,Core i7 6500U,2.5,256GB SSD,0,256.0,SSD,0.0,0,40,87,47,7
Lenovo,Notebook,17.3,Windows 10,1.8,407.9,4.0,0,1,1920x1080,Intel,Core i7 6500U,2.5,256GB SSD,0,256.0,SSD,0.0,0,40,87,47,7
Lenovo,Notebook,17.3,Windows 10,1.8,407.9,4.0,0,1,1920x1080,Intel,Core i7 6500U,2.5,256GB SSD,0,256.0,SSD,0.0,0,40,87,47,7
Lenovo,Notebook,15.6,Windows 10,2.2,427.7,8.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,500GB HDD,0,500.0,HDD,0.0,0,42,87,72,10
HP,Notebook,15.6,Windows 10,1.96,434.1,8.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,500GB HDD,0,500.0,HDD,0.0,0,35,87,47,10
Asus,Notebook,15.6,Windows 10,2.2,460.5,4.0,0,0,1366x768,Intel,Core i7 6500U,2.5,500GB HDD,0,500.0,HDD,0.0,0,0,87,65,10
Asus,Notebook,15.6,Windows 10,2.2,460.5,4.0,0,0,1366x768,Intel,Core i7 6500U,2.5,500GB HDD,0,500.0,HDD,0.0,0,0,87,65,10
Asus,Notebook,15.6,Windows 10,2.2,460.5,4.0,0,0,1366x768,Intel,Core i7 6500U,2.5,500GB HDD,0,500.0,HDD,0.0,0,0,87,65,10
HP,Notebook,15.6,Windows 10,2.19,488.5,6.0,0,0,1366x768,Intel,Core i7 6500U,2.5,500GB HDD,0,500.0,HDD,0.0,0,0,87,21,10
HP,Notebook,15.6,Windows 10,2.19,488.5,6.0,0,0,1366x768,Intel,Core i7 6500U,2.5,500GB HDD,0,500.0,HDD,0.0,0,0,87,21,10
HP,Notebook,15.6,Windows 10,2.19,488.5,6.0,0,0,1366x768,Intel,Core i7 6500U,2.5,128GB SSD,0,128.0,SSD,0.0,0,0,87,21,1
Acer,Notebook,13.3,Windows 10,1.6,504.5,8.0,0,1,1920x1080,Intel,Core i7 6500U,2.5,128GB SSD,0,128.0,SSD,0.0,0,40,87,47,1
Dell,Notebook,13.3,Windows 10,1.62,510.2,8.0,0,1,1920x1080,Intel,Core i7 6500U,2.5,128GB SSD,0,128.0,SSD,0.0,0,34,87,47,1
Toshiba,Notebook,15.6,Windows 10,2.2,519.2,8.0,0,0,1366x768,Intel,Core i7 6500U,2.5,128GB SSD,0,128.0,SSD,0.0,0,0,87,68,1
Lenovo,Notebook,15.6,Windows 10,2.32,527.5,4.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,128GB SSD,0,128.0,SSD,0.0,0,35,87,47,1
Lenovo,Notebook,15.6,Windows 10,1.8,541.5,4.0,0,1,1920x1080,Intel,Core i7 6500U,2.5,128GB SSD,0,128.0,SSD,0.0,0,40,87,47,1
Lenovo,Notebook,15.6,Windows 10,2.32,572.2,8.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,256GB SSD,0,256.0,SSD,0.0,0,35,87,21,7
Razer,Ultrabook,15.6,Windows 10,1.25,657.9,8.0,0,0,3840x2160,Intel,Core i7 6500U,2.5,1TB HDD,0,1000.0,HDD,0.0,0,59,87,47,3
Toshiba,Ultrabook,15.6,Windows 10,2.2,666.9,8.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,1TB HDD,0,1000.0,HDD,0.0,0,42,87,68,3
Lenovo,Notebook,15.6,Windows 10,2.5,702.7,8.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,1TB HDD,0,1000.0,HDD,0.0,0,35,87,27,3
HP,Ultrabook,15.6,Windows 10 Pro,1.84,785.8,8.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,256GB SSD,0,256.0,SSD,0.0,0,35,87,47,7
Dell,Ultrabook,17.3,Windows 10 Pro,1.3,810.7,8.0,0,0,3200x1800,Intel,Core i7 6500U,2.5,128GB SSD,1,128.0,SSD,1000.0,1,58,87,47,2
Asus,Ultrabook,17.3,Windows 10 S,1.45,818.4,8.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,128GB SSD,1,128.0,SSD,1000.0,1,35,87,47,2
HP,Ultrabook,17.3,Windows 10 S,1.84,829.2,8.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,128GB SSD,1,128.0,SSD,1000.0,1,35,87,28,2
HP,Ultrabook,17.3,Windows 10 S,1.26,862.5,8.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,512GB SSD,0,512.0,SSD,0.0,0,35,87,47,11
Toshiba,Ultrabook,17.3,Windows 10 S,1.2,871.4,8.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,512GB SSD,0,512.0,SSD,0.0,0,35,87,47,11
Toshiba,Ultrabook,17.3,Windows 10 S,2.2,894.5,8.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,512GB SSD,0,512.0,SSD,0.0,0,42,87,47,11
Toshiba,Ultrabook,17.3,Windows 10 S,2.4,897.0,16.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,512GB SSD,0,512.0,SSD,0.0,0,42,87,68,11
Toshiba,Ultrabook,17.3,Windows 10 S,2.4,911.1,16.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,512GB SSD,0,512.0,SSD,0.0,0,42,87,68,11
HP,Ultrabook,17.3,Windows 10 S,1.54,938.6,8.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,512GB SSD,0,512.0,SSD,0.0,0,35,87,47,11
HP,Ultrabook,17.3,System Windows 11 Pro,1.9,955.8,8.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,256GB SSD,1,256.0,SSD,1000.0,1,35,87,0,8
Lenovo,Ultrabook,17.3,System Windows 11 Pro,1.3,958.4,16.0,0,1,3200x1800,Intel,Core i7 6500U,2.5,256GB SSD,1,256.0,SSD,1000.0,1,45,87,47,8
Lenovo,Ultrabook,17.3,System Windows 11 Pro,1.3,958.4,16.0,0,1,3200x1800,Intel,Core i7 6500U,2.5,256GB SSD,1,256.0,SSD,1000.0,1,45,87,47,8
Lenovo,Ultrabook,17.3,System Windows 11 Pro,1.3,958.4,16.0,0,1,3200x1800,Intel,Core i7 6500U,2.5,256GB SSD,1,256.0,SSD,1000.0,1,45,87,47,8
HP,Gaming,17.3,System Windows 11 Pro,1.43,959.0,8.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,256GB SSD,1,256.0,SSD,1000.0,1,35,87,47,8
Lenovo,Ultrabook,17.3,Windows 10 S,1.8,1067.1,8.0,0,1,1920x1080,Intel,Core i7 6500U,2.5,128GB SSD,1,128.0,SSD,1000.0,1,40,87,47,2
Lenovo,Ultrabook,17.3,Windows 10 S,1.17,1078.4,8.0,0,0,2560x1440,Intel,Core i7 6500U,2.5,128GB SSD,1,128.0,SSD,1000.0,1,46,87,47,2
Lenovo,Ultrabook,17.3,Windows 10 S,1.3,1095.5,8.0,0,1,1920x1080,Intel,Core i7 6500U,2.5,256GB SSD,0,256.0,SSD,0.0,0,40,87,47,7
Toshiba,Ultrabook,17.3,Windows 10 S,1.2,1117.0,16.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,256GB SSD,0,256.0,SSD,0.0,0,35,87,47,7
Lenovo,Ultrabook,17.3,System Windows 11,2.18,1186.0,16.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,512GB SSD,0,512.0,SSD,0.0,0,35,87,107,11
HP,Ultrabook,17.3,System Windows 11,1.54,1195.6,8.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,512GB SSD,0,512.0,SSD,0.0,0,35,87,47,11
Toshiba,Ultrabook,17.3,System Windows 11,1.36,1200.1,16.0,0,1,1920x1080,Intel,Core i7 6500U,2.5,512GB SSD,0,512.0,SSD,0.0,0,34,87,47,11
HP,Ultrabook,17.3,System Windows 11,1.54,1206.6,8.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,512GB SSD,0,512.0,SSD,0.0,0,35,87,47,11
HP,Ultrabook,17.3,System Windows 11,1.16,1258.9,16.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,512GB SSD,0,512.0,SSD,0.0,0,35,87,47,11
HP,Gaming,17.3,System Windows 11,1.88,1388.5,16.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,512GB SSD,1,512.0,SSD,1000.0,1,35,87,47,12
HP,Gaming,17.3,System Windows 11 Pro,1.54,1405.4,8.0,0,0,2560x1440,Intel,Core i7 6500U,2.5,512GB SSD,1,512.0,SSD,1000.0,1,31,87,47,12
HP,Gaming,17.3,System Windows 11 Pro,1.43,1425.1,16.0,0,0,1920x1080,Intel,Core i7 6500U,2.5,512GB SSD,1,512.0,SSD,1000.0,1,35,87,47,12
Lenovo,Gaming,18.4,System Windows 11 Pro,1.27,1495.5,8.0,0,1,2560x1440,Intel,Core i7 6500U,2.5,1TB SSD,0,1000.0,SSD,0.0,0,56,87,47,4
Lenovo,Ultrabook,17.3,Windows 10 S,1.3,1150.2,16.0,0,1,3200x1800,Intel,Core i7 6560U,2.2,256GB SSD,1,256.0,SSD,1000.0,1,45,88,56,8
HP,Ultrabook,17.3,Windows 10 S,1.43,926.4,8.0,0,0,1920x1080,Intel,Core i7 6600U,2.6,512GB SSD,0,512.0,SSD,0.0,0,35,89,47,11
Lenovo,Ultrabook,17.3,System Windows 11 Pro,1.7,952.0,8.0,0,0,1920x1080,Intel,Core i7 6600U,2.6,256GB SSD,1,256.0,SSD,1000.0,1,42,89,47,8
Lenovo,Ultrabook,17.3,System Windows 11 Pro,1.7,958.4,8.0,0,0,1920x1080,Intel,Core i7 6600U,2.6,256GB SSD,1,256.0,SSD,1000.0,1,35,89,47,8
Lenovo,Gaming,17.3,Windows 10 S,2.3,977.6,8.0,0,0,1920x1080,Intel,Core i7 6600U,2.6,256GB SSD,1,256.0,SSD,1000.0,1,42,89,47,8
Lenovo,Ultrabook,17.3,Windows 10 S,1.4,1069.6,12.0,0,0,1920x1080,Intel,Core i7 6600U,2.6,128GB SSD,1,128.0,SSD,1000.0,1,42,89,47,2
Toshiba,Ultrabook,17.3,Windows 10 S,1.47,1102.9,8.0,0,0,1920x1080,Intel,Core i7 6600U,2.6,256GB SSD,0,256.0,SSD,0.0,0,42,89,47,7
Toshiba,Ultrabook,17.3,Windows 10 S,1.47,1127.8,16.0,0,0,1920x1080,Intel,Core i7 6600U,2.6,128GB SSD,1,128.0,SSD,1000.0,1,42,89,68,2
HP,Ultrabook,17.3,Windows 10 S,1.48,1150.2,8.0,0,1,2560x1440,Intel,Core i7 6600U,2.6,256GB SSD,1,256.0,SSD,1000.0,1,65,89,47,8
Lenovo,Ultrabook,17.3,System Windows 11,1.4,1187.9,12.0,0,0,2560x1440,Intel,Core i7 6600U,2.6,512GB SSD,0,512.0,SSD,0.0,0,46,89,47,11
Dell,Ultrabook,17.3,System Windows 11,1.5,1255.1,16.0,0,1,2560x1440,Intel,Core i7 6600U,2.6,512GB SSD,0,512.0,SSD,0.0,0,65,89,47,11
Toshiba,Ultrabook,17.3,System Windows 11,2.4,1262.7,16.0,0,0,1920x1080,Intel,Core i7 6600U,2.6,512GB SSD,0,512.0,SSD,0.0,0,42,89,68,11
HP,Ultrabook,17.3,System Windows 11,1.48,1304.9,8.0,0,1,2560x1440,Intel,Core i7 6600U,2.6,512GB SSD,1,512.0,SSD,1000.0,1,65,89,47,12
Lenovo,Ultrabook,17.3,System Windows 11,1.8,1310.9,8.0,0,1,1920x1080,Intel,Core i7 6600U,2.6,512GB SSD,1,512.0,SSD,1000.0,1,40,89,106,12
Lenovo,Gaming,17.3,System Windows 11,1.1,1342.0,16.0,0,0,2560x1440,Intel,Core i7 6600U,2.6,512GB SSD,1,512.0,SSD,1000.0,1,46,89,47,12
Lenovo,Gaming,17.3,System Windows 11 Pro,1.4,1469.9,16.0,0,0,1920x1080,Intel,Core i7 6600U,2.6,1TB SSD,0,1000.0,SSD,0.0,0,35,89,47,4
Lenovo,Gaming,18.4,System Windows 11 Pro,2.8,1560.0,16.0,0,1,2560x1440,Intel,Core i7 6600U,2.6,1TB SSD,0,1000.0,SSD,0.0,0,56,89,47,4
Lenovo,Gaming,17.3,System Windows 11 Pro,1.36,1597.8,32.0,0,1,2560x1440,Intel,Core i7 6600U,2.6,1TB SSD,1,1000.0,SSD,512.0,1,65,89,47,6
Lenovo,Gaming,17.3,System Windows 11 Pro,1.1,1675.1,32.0,0,0,2560x1440,Intel,Core i7 6600U,2.6,1TB SSD,1,1000.0,SSD,512.0,1,37,89,47,6
HP,Notebook,15.6,Windows 10,2.18,510.8,6.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,128GB SSD,0,128.0,SSD,0.0,0,42,90,89,1
Dell,Notebook,15.6,Windows 10,2.59,562.0,16.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,128GB SSD,0,128.0,SSD,0.0,0,35,90,88,1
Lenovo,Notebook,17.3,Windows 10,2.6,574.8,8.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,256GB SSD,0,256.0,SSD,0.0,0,42,90,89,7
Lenovo,Notebook,17.3,Windows 10,2.6,574.8,8.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,256GB SSD,0,256.0,SSD,0.0,0,42,90,89,7
Lenovo,Notebook,17.3,System Windows 10 Home,2.6,574.8,8.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,256GB SSD,0,256.0,SSD,0.0,0,42,90,89,7
Asus,Notebook,17.3,System Windows 10 Home,2.591,581.2,8.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,256GB SSD,0,256.0,SSD,0.0,0,42,90,89,7
Lenovo,Ultrabook,15.6,Windows 10,2.6,657.9,8.0,0,1,1920x1080,Intel,Core i7 6700HQ,2.6,1TB HDD,0,1000.0,HDD,0.0,0,40,90,89,3
Dell,Notebook,15.6,Windows 10,2.72,702.7,8.0,0,0,3840x2160,Intel,Core i7 6700HQ,2.6,1TB HDD,0,1000.0,HDD,0.0,0,52,90,89,3
Asus,Ultrabook,15.6,Windows 10 Pro,2.2,747.4,8.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,128GB SSD,1,128.0,SSD,1000.0,1,35,90,79,2
MSI,Ultrabook,15.6,Windows 10 Pro,2.3,747.4,8.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,128GB SSD,1,128.0,SSD,1000.0,1,35,90,89,2
Lenovo,Ultrabook,15.6,Windows 10 Pro,3.31,764.7,8.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,128GB SSD,1,128.0,SSD,1000.0,1,42,90,87,2
MSI,Ultrabook,15.6,Windows 10 Pro,2.4,785.8,8.0,0,0,1920x1080,Intel,Core i7 6700HQ,2.6,128GB SSD,1,128.0,SSD,1000.0,1,35,90,89,2
